tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
257,2018-01-02 17:47:49.026,2018-01-02 17:52:06.520,152,Warren St & Church St,40.71473993,-74.00910627,355,Bayard St & Baxter St,40.71602118,-73.99974372,32056,Subscriber,1950,female,""
548,2017-09-02 14:21:37,2017-09-02 14:30:46,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,15037,Subscriber,1996,male,""
418,2017-11-15 04:27:30,2017-11-15 04:34:28,3002,South End Ave & Liberty St,40.711512,-74.015756,79,Franklin St & W Broadway,40.71911552,-74.00666661,28313,Subscriber,1945,male,""
1915,2013-10-08 09:24:33,2013-10-08 09:56:28,468,Broadway & W 55 St,40.7652654,-73.98192338,403,E 2 St & 2 Ave,40.72502876,-73.99069656,18046,Subscriber,1948,male,""
562,2017-04-01 10:46:39,2017-04-01 10:56:01,504,1 Ave & E 16 St,40.73221853,-73.98165557,253,W 13 St & 5 Ave,40.73543934,-73.99453948,20717,Subscriber,1996,female,""
660,2014-12-20 12:28:01,2014-12-20 12:39:01,314,Cadman Plaza West & Montague St,40.69383,-73.990539,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,15658,Subscriber,1948,male,""
2369,2018-04-21 21:05:06.968,2018-04-21 21:44:36.643,331,Pike St & Monroe St,40.71173107,-73.99193043,403,E 2 St & 2 Ave,40.72502876,-73.99069656,20582,Subscriber,1999,male,""
672,2015-12-12 12:55:51,2015-12-12 13:07:03,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,428,E 3 St & 1 Ave,40.72467721,-73.98783413,19376,Subscriber,1947,female,""
556,2017-09-18 07:38:05,2017-09-18 07:47:21,150,E 2 St & Avenue C,40.7208736,-73.98085795,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,28670,Subscriber,1997,male,""
2449,2018-05-04 21:34:50.614,2018-05-04 22:15:39.702,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3158,W 63 St & Broadway,40.77163851,-73.98261428,32692,Subscriber,1947,male,""
678,2015-12-31 18:28:46,2015-12-31 18:40:04,509,9 Ave & W 22 St,40.7454973,-74.00197139,375,Mercer St & Bleecker St,40.72679454,-73.99695094,23784,Subscriber,1996,male,""
988,2017-11-11 15:05:02,2017-11-11 15:21:31,3002,South End Ave & Liberty St,40.711512,-74.015756,405,Washington St & Gansevoort St,40.739323,-74.008119,32765,Subscriber,1939,male,""
659,2016-09-21 22:47:55,2016-09-21 22:58:55,474,5 Ave & E 29 St,40.7451677,-73.98683077,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15559,Subscriber,1951,male,""
2965,2018-01-24 13:38:31.710,2018-01-24 14:27:57.325,494,W 26 St & 8 Ave,40.74734825,-73.99723551,462,W 22 St & 10 Ave,40.74691959,-74.00451887,18221,Subscriber,1952,male,""
134,2013-10-09 13:10:51,2013-10-09 13:13:05,468,Broadway & W 55 St,40.7652654,-73.98192338,457,Broadway & W 58 St,40.76695317,-73.98169333,15042,Subscriber,1951,male,""
234,2015-05-17 11:55:52,2015-05-17 11:59:46,440,E 45 St & 3 Ave,40.75255434,-73.97282625,484,W 44 St & 5 Ave,40.75500254,-73.98014437,19597,Subscriber,1942,male,""
806,2016-06-06 16:06:33,2016-06-06 16:20:00,263,Elizabeth St & Hester St,40.71729,-73.996375,342,Columbia St & Rivington St,40.71739973,-73.98016555,19187,Subscriber,1946,male,""
1208,2015-03-18 14:18:00,2015-03-18 14:38:00,498,Broadway & W 32 St,40.74854862,-73.98808416,305,E 58 St & 3 Ave,40.76095756,-73.96724467,15226,Subscriber,1944,male,""
452,2018-01-27 22:52:09.829,2018-01-27 22:59:42.433,362,Broadway & W 37 St,40.75172632,-73.98753523,447,8 Ave & W 52 St,40.76370739,-73.9851615,30683,Subscriber,1948,male,""
498,2017-06-10 16:25:10,2017-06-10 16:33:28,303,Mercer St & Spring St,40.72362738,-73.99949601,435,W 21 St & 6 Ave,40.74173969,-73.99415556,26427,Subscriber,1997,male,""
111,2015-06-26 05:36:00,2015-06-26 05:38:00,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,464,E 56 St & 3 Ave,40.75934501,-73.96759673,18870,Subscriber,1951,male,""
780,2018-01-28 15:43:03.191,2018-01-28 15:56:04.006,517,Pershing Square South,40.751581,-73.97791,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,19372,Subscriber,1950,male,""
660,2016-05-26 19:50:03,2016-05-26 20:01:03,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,527,E 33 St & 2 Ave,40.744023,-73.976056,17271,Subscriber,1948,male,""
693,2013-10-14 16:38:20,2013-10-14 16:49:53,446,W 24 St & 7 Ave,40.74487634,-73.99529885,335,Washington Pl & Broadway,40.72903917,-73.99404649,20043,Subscriber,1946,male,""
912,2016-08-12 11:26:34,2016-08-12 11:41:47,316,Fulton St & William St,40.70955958,-74.00653609,319,Fulton St & Broadway,40.711066,-74.009447,22812,Subscriber,1949,male,""
2114,2018-04-26 15:54:52.565,2018-04-26 16:30:06.882,3300,Prospect Park West & 8 St,40.66514681533792,-73.976376056671143,3300,Prospect Park West & 8 St,40.66514681533792,-73.976376056671143,17011,Subscriber,1949,male,""
238,2014-06-06 14:42:36,2014-06-06 14:46:34,276,Duane St & Greenwich St,40.71748752,-74.0104554,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,15286,Subscriber,1952,male,""
435,2017-07-17 17:47:10,2017-07-17 17:54:25,405,Washington St & Gansevoort St,40.739323,-74.008119,280,E 10 St & 5 Ave,40.73331967,-73.99510132,27961,Subscriber,1998,male,""
324,2016-09-06 19:05:25,2016-09-06 19:10:50,340,Madison St & Clinton St,40.71269042,-73.98776323,265,Stanton St & Chrystie St,40.72229346,-73.99147535,26368,Subscriber,1940,female,""
164,2017-04-20 12:28:55,2017-04-20 12:31:40,307,Canal St & Rutgers St,40.71427487,-73.98990025,311,Norfolk St & Broome St,40.7172274,-73.98802084,17638,Subscriber,1951,female,""
1258,2013-08-15 17:44:36,2013-08-15 18:05:34,412,Forsyth St & Canal St,40.7158155,-73.99422366,143,Clinton St & Joralemon St,40.69239502,-73.99337909,19071,Subscriber,1942,male,""
325,2013-09-18 09:03:59,2013-09-18 09:09:24,173,Broadway & W 49 St,40.76064679,-73.98442659,457,Broadway & W 58 St,40.76695317,-73.98169333,14972,Subscriber,1951,male,""
1713,2016-04-20 14:57:15,2016-04-20 15:25:48,507,E 25 St & 2 Ave,40.73912601,-73.97973776,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19898,Subscriber,1946,male,""
452,2017-10-11 08:06:58,2017-10-11 08:14:30,393,E 5 St & Avenue C,40.72299208,-73.97995466,531,Forsyth St & Broome St,40.71893904,-73.99266288,30949,Subscriber,1944,female,""
140,2017-05-27 03:13:17,2017-05-27 03:15:37,428,E 3 St & 1 Ave,40.72467721,-73.98783413,326,E 11 St & 1 Ave,40.72953837,-73.98426726,27170,Subscriber,1996,male,""
660,2017-08-09 18:48:39,2017-08-09 18:59:40,417,Barclay St & Church St,40.71291224,-74.01020234,307,Canal St & Rutgers St,40.71427487,-73.98990025,18039,Subscriber,1952,female,""
421,2014-08-27 16:53:07,2014-08-27 17:00:08,239,Willoughby St & Fleet St,40.69196566,-73.9813018,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,19727,Subscriber,1944,male,""
1091,2013-09-24 17:49:57,2013-09-24 18:08:08,418,Front St & Gold St,40.70224,-73.982578,418,Front St & Gold St,40.70224,-73.982578,18923,Subscriber,1941,male,""
959,2015-12-26 12:42:48,2015-12-26 12:58:48,147,Greenwich St & Warren St,40.71542197,-74.01121978,2008,Little West St & 1 Pl,40.70569254,-74.01677685,21541,Subscriber,1950,male,""
845,2017-10-06 16:58:10,2017-10-06 17:12:16,3572,34 Ave & 38 St,40.756913,-73.921631,3591,21 St & 31 Dr,40.7659,-73.930819,17682,Subscriber,1998,female,""
980,2016-09-12 14:57:39,2016-09-12 15:14:00,349,Rivington St & Ridge St,40.71850211,-73.98329859,147,Greenwich St & Warren St,40.71542197,-74.01121978,16048,Subscriber,1996,female,""
816,2016-06-21 13:02:28,2016-06-21 13:16:05,472,E 32 St & Park Ave,40.7457121,-73.98194829,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,17817,Subscriber,1952,male,""
497,2017-06-12 21:16:23,2017-06-12 21:24:40,483,E 12 St & 3 Ave,40.73223272,-73.98889957,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,27492,Subscriber,1997,male,""
1316,2014-10-08 09:11:09,2014-10-08 09:33:05,2008,Little West St & 1 Pl,40.70569254,-74.01677685,453,W 22 St & 8 Ave,40.74475148,-73.99915362,14621,Subscriber,1950,male,""
1009,2015-03-18 17:27:00,2015-03-18 17:44:00,2012,E 27 St & 1 Ave,40.739445,-73.976806,477,W 41 St & 8 Ave,40.75640548,-73.9900262,14921,Subscriber,1951,male,""
853,2016-01-15 17:37:57,2016-01-15 17:52:10,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3230,Penn Station Valet,40.751283596962296,-73.99692445993422,24042,Subscriber,1949,male,""
407,2017-11-12 19:33:00,2017-11-12 19:39:47,301,E 2 St & Avenue B,40.72217444,-73.98368779,251,Mott St & Prince St,40.72317958,-73.99480012,31959,Subscriber,1998,male,""
621,2015-10-04 13:21:06,2015-10-04 13:31:27,259,South St & Whitehall St,40.70122128,-74.01234218,387,Centre St & Chambers St,40.71273266,-74.0046073,15584,Subscriber,1998,male,""
104,2017-05-17 05:08:38,2017-05-17 05:10:22,3424,E 106 St & Lexington Ave,40.791976,-73.945993,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,29132,Subscriber,1932,female,""
917,2013-12-22 17:33:00,2013-12-22 17:48:17,526,E 33 St & 5 Ave,40.74765947,-73.98490707,459,W 20 St & 11 Ave,40.746745,-74.007756,18500,Subscriber,1996,male,""
859,2017-07-07 18:53:29,2017-07-07 19:07:48,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.975232094526291,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,26958,Subscriber,1950,male,""
530,2017-06-06 13:41:55,2017-06-06 13:50:46,441,E 52 St & 2 Ave,40.756014,-73.967416,3141,1 Ave & E 68 St,40.76500525,-73.95818491,26700,Subscriber,1951,male,""
1018,2015-12-18 21:35:14,2015-12-18 21:52:13,432,E 7 St & Avenue A,40.72621788,-73.98379855,328,Watts St & Greenwich St,40.72405549,-74.00965965,22669,Subscriber,1997,male,""
1917,2015-10-11 14:24:16,2015-10-11 14:56:14,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,15288,Subscriber,1950,female,""
663,2015-05-04 13:04:52,2015-05-04 13:15:56,503,E 20 St & Park Ave,40.73827428,-73.98751968,326,E 11 St & 1 Ave,40.72953837,-73.98426726,21237,Subscriber,1946,male,""
761,2014-09-22 16:37:11,2014-09-22 16:49:52,504,1 Ave & E 15 St,40.73221853,-73.98165557,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16446,Subscriber,1947,male,""
636,2017-05-02 10:18:07,2017-05-02 10:28:43,257,Lispenard St & Broadway,40.71939226,-74.00247214,295,Pike St & E Broadway,40.71406667,-73.99293911,21648,Subscriber,1948,male,""
328,2015-05-14 06:52:50,2015-05-14 06:58:18,428,E 3 St & 1 Ave,40.72467721,-73.98783413,504,1 Ave & E 15 St,40.73221853,-73.98165557,16570,Subscriber,1999,male,""
337,2016-03-30 13:54:38,2016-03-30 14:00:15,376,John St & William St,40.70862144,-74.00722156,534,Water - Whitehall Plaza,40.70255065,-74.0127234,18819,Subscriber,1997,female,""
459,2017-10-03 17:15:08,2017-10-03 17:22:47,3016,Kent Ave & N 7 St,40.720367752984551,-73.961650729179382,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,16150,Subscriber,1945,male,""
99,2015-12-15 16:40:28,2015-12-15 16:42:07,320,Leonard St & Church St,40.717571,-74.005549,79,Franklin St & W Broadway,40.71911552,-74.00666661,24324,Subscriber,1997,male,""
123,2018-05-04 14:44:12.268,2018-05-04 14:46:15.742,3226,W 82 St & Central Park West,40.78275,-73.97137,3168,Central Park West & W 85 St,40.78472675,-73.96961715,16009,Subscriber,1900,male,""
512,2017-10-12 16:22:01,2017-10-12 16:30:34,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,25329,Subscriber,1996,male,""
138,2018-02-24 09:31:38.799,2018-02-24 09:33:57.605,3435,Grand St & Elizabeth St,40.718822,-73.99596,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,28838,Subscriber,1948,male,""
176,2017-09-25 13:15:38,2017-09-25 13:18:35,3404,7 St & 5 Ave,40.6704922,-73.98541675,3399,7 St & 3 Ave,40.672602981501257,-73.989830017089844,27856,Subscriber,1951,male,""
185,2017-10-27 18:11:32,2017-10-27 18:14:37,3384,Smith St & 3 St,40.6787242,-73.99599099,3396,Clinton St & 4 Place,40.6783563,-74.00014502,30743,Subscriber,1999,female,""
706,2016-01-06 07:17:31,2016-01-06 07:29:17,3002,South End Ave & Liberty St,40.711512,-74.015756,238,Bank St & Washington St,40.7361967,-74.00859207,23401,Subscriber,1998,male,""
584,2018-01-10 10:53:19.793,2018-01-10 11:03:03.812,457,Broadway & W 58 St,40.76695317,-73.98169333,3134,3 Ave & E 62 St,40.76312584,-73.96526895,16580,Subscriber,1945,male,""
313,2015-05-19 08:46:13,2015-05-19 08:51:26,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,294,Washington Square E,40.73049393,-73.9957214,19590,Subscriber,1996,male,""
1302,2017-06-05 22:30:16,2017-06-05 22:51:58,508,W 46 St & 11 Ave,40.76341379,-73.99667444,426,West St & Chambers St,40.71754834,-74.01322069,19482,Subscriber,1996,male,""
1153,2017-07-28 01:04:46,2017-07-28 01:24:00,462,W 22 St & 10 Ave,40.74691959,-74.00451887,433,E 13 St & Avenue A,40.72955361,-73.98057249,16669,Subscriber,1999,male,""
771,2015-06-28 14:39:00,2015-06-28 14:52:00,312,Allen St & E Houston St,40.722055,-73.989111,496,E 16 St & 5 Ave,40.73726186,-73.99238967,21587,Subscriber,1952,male,""
391,2017-10-11 15:42:02,2017-10-11 15:48:33,442,W 27 St & 7 Ave,40.746647,-73.993915,509,9 Ave & W 22 St,40.7454973,-74.00197139,15769,Subscriber,1952,male,""
432,2014-09-28 11:19:12,2014-09-28 11:26:24,355,Bayard St & Baxter St,40.71602118,-73.99974372,263,Elizabeth St & Hester St,40.71729,-73.996375,17389,Subscriber,1950,male,""
2732,2018-03-26 14:32:19.407,2018-03-26 15:17:51.473,487,E 20 St & FDR Drive,40.73314259,-73.97573881,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,30748,Subscriber,1939,female,""
320,2016-05-03 14:32:30,2016-05-03 14:37:51,308,St James Pl & Oliver St,40.71307916,-73.99851193,306,Cliff St & Fulton St,40.70823502,-74.00530063,15666,Subscriber,1997,female,""
62,2017-08-24 10:33:38,2017-08-24 10:34:41,487,E 20 St & FDR Drive,40.73314259,-73.97573881,487,E 20 St & FDR Drive,40.73314259,-73.97573881,25212,Subscriber,1996,male,""
632,2017-09-01 06:31:22,2017-09-01 06:41:55,3432,NYCBS Depot - GOW,40.669060135011073,-73.994636535644531,3429,Hanson Pl & Ashland Pl,40.685068073081773,-73.977907598018632,25584,Subscriber,1997,male,""
982,2013-11-19 17:24:58,2013-11-19 17:41:20,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,454,E 51 St & 1 Ave,40.75455731,-73.96592976,16034,Subscriber,1948,male,""
611,2017-05-31 11:45:16,2017-05-31 11:55:28,488,W 39 St & 9 Ave,40.75645824,-73.99372222,509,9 Ave & W 22 St,40.7454973,-74.00197139,18780,Subscriber,1997,female,""
1217,2018-02-20 17:36:03.133,2018-02-20 17:56:20.969,494,W 26 St & 8 Ave,40.74734825,-73.99723551,442,W 27 St & 7 Ave,40.746647,-73.993915,16941,Subscriber,1997,male,""
422,2016-07-07 10:35:55,2016-07-07 10:42:58,247,Perry St & Bleecker St,40.73535398,-74.00483091,357,E 11 St & Broadway,40.73261787,-73.99158043,25596,Subscriber,1950,male,""
618,2017-06-22 15:59:16,2017-06-22 16:09:34,237,E 11 St & 2 Ave,40.73047309,-73.98672378,435,W 21 St & 6 Ave,40.74173969,-73.99415556,28014,Subscriber,1997,male,""
792,2018-05-03 17:55:08.404,2018-05-03 18:08:21.289,268,Howard St & Centre St,40.71910537,-73.99973337,254,W 11 St & 6 Ave,40.73532427,-73.99800419,24903,Subscriber,1996,male,""
387,2016-08-29 06:29:15,2016-08-29 06:35:42,347,Greenwich St & W Houston St,40.728846,-74.008591,426,West St & Chambers St,40.71754834,-74.01322069,25451,Subscriber,1998,male,""
425,2015-01-09 05:44:00,2015-01-09 05:51:00,457,Broadway & W 58 St,40.76695317,-73.98169333,465,Broadway & W 41 St,40.75513557,-73.98658032,19494,Subscriber,1951,male,""
339,2017-10-06 11:01:33,2017-10-06 11:07:12,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3109,Banker St & Meserole Ave,40.72606,-73.95621,27669,Subscriber,1996,male,""
698,2017-07-17 18:08:45,2017-07-17 18:20:23,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,3445,Riverside Dr & W 89 St,40.791811715010972,-73.9786022901535,28208,Subscriber,1996,male,""
312,2017-09-05 11:30:31,2017-09-05 11:35:43,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,174,E 25 St & 1 Ave,40.7381765,-73.97738662,30524,Subscriber,1997,male,""
1767,2013-11-04 15:58:30,2013-11-04 16:27:57,494,W 26 St & 8 Ave,40.74734825,-73.99723551,494,W 26 St & 8 Ave,40.74734825,-73.99723551,14974,Subscriber,1952,male,""
315,2016-06-14 09:33:17,2016-06-14 09:38:33,445,E 10 St & Avenue A,40.72740794,-73.98142006,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17389,Subscriber,1997,male,""
2429,2017-11-25 16:13:29,2017-11-25 16:53:58,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,306,Cliff St & Fulton St,40.70823502,-74.00530063,32929,Subscriber,1998,female,""
163,2017-08-24 16:39:35,2017-08-24 16:42:19,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3167,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,29895,Subscriber,1944,male,""
1106,2015-09-11 21:04:50,2015-09-11 21:23:16,294,Washington Square E,40.73049393,-73.9957214,432,E 7 St & Avenue A,40.72621788,-73.98379855,18692,Subscriber,1951,male,""
381,2015-06-22 09:45:00,2015-06-22 09:51:00,529,W 42 St & 8 Ave,40.7575699,-73.99098507,490,8 Ave & W 33 St,40.751551,-73.993934,20055,Subscriber,1951,male,""
827,2017-05-12 08:43:52,2017-05-12 08:57:39,2012,E 27 St & 1 Ave,40.739445,-73.976806,303,Mercer St & Spring St,40.72362738,-73.99949601,16893,Subscriber,1996,male,""
313,2016-07-28 18:01:43,2016-07-28 18:06:57,263,Elizabeth St & Hester St,40.717590818059804,-73.996224403381348,2009,Catherine St & Monroe St,40.71117444,-73.99682619,25044,Subscriber,1996,male,""
551,2013-09-04 15:01:56,2013-09-04 15:11:07,394,E 9 St & Avenue C,40.72521311,-73.97768752,325,E 19 St & 3 Ave,40.73624527,-73.98473765,19631,Subscriber,1946,male,""
556,2017-05-08 08:51:13,2017-05-08 09:00:30,347,Greenwich St & W Houston St,40.728846,-74.008591,494,W 26 St & 8 Ave,40.74734825,-73.99723551,25965,Subscriber,1952,male,""
598,2015-09-13 16:02:01,2015-09-13 16:12:00,415,Pearl St & Hanover Square,40.7047177,-74.00926027,340,Madison St & Clinton St,40.71269042,-73.98776323,14599,Subscriber,1952,male,""
2197,2017-11-03 11:47:09,2017-11-03 12:23:46,143,Clinton St & Joralemon St,40.69239502,-73.99337909,536,1 Ave & E 30 St,40.74144387,-73.97536082,27408,Subscriber,1942,male,""
717,2013-11-26 07:45:05,2013-11-26 07:57:02,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,510,W 51 St & 6 Ave,40.7606597,-73.98042047,17358,Subscriber,1951,male,""
1038,2015-02-08 21:05:00,2015-02-08 21:22:00,308,St James Pl & Oliver St,40.71307916,-73.99851193,430,York St & Jay St,40.7014851,-73.98656928,18343,Subscriber,1997,female,""
1137,2015-05-12 19:41:53,2015-05-12 20:00:51,466,W 25 St & 6 Ave,40.74395411,-73.99144871,346,Bank St & Hudson St,40.73652889,-74.00618026,21369,Subscriber,1948,female,""
891,2013-09-23 16:30:30,2013-09-23 16:45:21,238,Bank St & Washington St,40.7361967,-74.00859207,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17241,Subscriber,1942,male,""
271,2014-12-26 13:37:49,2014-12-26 13:42:20,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,20567,Subscriber,1952,male,""
383,2017-06-21 15:21:04,2017-06-21 15:27:28,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,28872,Subscriber,1999,male,""
682,2017-12-08 16:07:51,2017-12-08 16:19:14,3368,5 Ave & 3 St,40.6728155,-73.98352355,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,16700,Subscriber,1949,male,""
288,2017-10-17 08:37:58,2017-10-17 08:42:47,3139,E 72 St & Park Ave,40.771182875406581,-73.964094221591949,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,28680,Subscriber,1943,male,""
994,2014-07-07 12:21:40,2014-07-07 12:38:14,377,6 Ave & Canal St,40.72243797,-74.00566443,486,Broadway & W 29 St,40.7462009,-73.98855723,19576,Subscriber,1944,male,""
1539,2018-04-18 17:38:38.241,2018-04-18 18:04:17.391,319,Fulton St & Broadway,40.711066,-74.009447,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,20547,Subscriber,1946,male,""
707,2017-04-28 19:54:15,2017-04-28 20:06:02,237,E 11 St & 2 Ave,40.73047309,-73.98672378,412,Forsyth St & Canal St,40.7158155,-73.99422366,29054,Subscriber,1996,male,""
409,2017-11-27 12:50:06,2017-11-27 12:56:56,307,Canal St & Rutgers St,40.71427487,-73.98990025,265,Stanton St & Chrystie St,40.72229346,-73.99147535,31557,Subscriber,1998,male,""
191,2013-08-08 19:09:58,2013-08-08 19:13:09,347,W Houston St & Hudson St,40.72873888,-74.00748842,127,Barrow St & Hudson St,40.73172428,-74.00674436,17337,Subscriber,1950,male,""
514,2017-09-22 20:25:09,2017-09-22 20:33:44,212,W 16 St & The High Line,40.74334935,-74.00681753,345,W 13 St & 6 Ave,40.73649403,-73.99704374,29716,Subscriber,1996,male,""
674,2014-07-19 15:59:59,2014-07-19 16:11:13,352,W 56 St & 6 Ave,40.76340613,-73.97722479,529,W 42 St & 8 Ave,40.7575699,-73.99098507,19582,Subscriber,1949,male,""
555,2017-11-20 16:46:52,2017-11-20 16:56:08,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,439,E 4 St & 2 Ave,40.7262807,-73.98978041,31180,Subscriber,1998,male,""
529,2018-05-20 13:05:11.722,2018-05-20 13:14:01.434,383,Greenwich Ave & Charles St,40.735238,-74.000271,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,20023,Subscriber,1952,female,""
2401,2013-09-08 16:04:18,2013-09-08 16:44:19,494,W 26 St & 8 Ave,40.74734825,-73.99723551,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,14665,Subscriber,1940,male,""
555,2016-07-28 09:14:11,2016-07-28 09:23:26,304,Broadway & Battery Pl,40.70463334,-74.01361706,308,St James Pl & Oliver St,40.71307916,-73.99851193,24066,Subscriber,1939,male,""
1108,2017-09-21 22:27:10,2017-09-21 22:45:39,492,W 33 St & 7 Ave,40.75019995,-73.99093085,411,E 6 St & Avenue D,40.72228087,-73.97668709,17254,Subscriber,1996,male,""
310,2016-08-16 20:26:42,2016-08-16 20:31:52,253,W 13 St & 5 Ave,40.73543934,-73.99453948,435,W 21 St & 6 Ave,40.74173969,-73.99415556,25846,Subscriber,1946,male,""
656,2014-12-13 12:31:33,2014-12-13 12:42:29,334,W 20 St & 7 Ave,40.74238787,-73.99726235,280,E 10 St & 5 Ave,40.73331967,-73.99510132,16552,Subscriber,1946,male,""
457,2017-12-14 22:11:54,2017-12-14 22:19:31,390,Duffield St & Willoughby St,40.69221589,-73.9842844,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,14877,Subscriber,1996,male,""
623,2014-04-11 09:25:17,2014-04-11 09:35:40,503,E 20 St & Park Ave,40.73827428,-73.98751968,482,W 15 St & 7 Ave,40.73935542,-73.99931783,17144,Subscriber,1997,male,""
804,2018-05-17 15:08:11.492,2018-05-17 15:21:35.500,253,W 13 St & 5 Ave,40.73543934,-73.99453948,462,W 22 St & 10 Ave,40.74691959,-74.00451887,27049,Subscriber,1996,male,""
813,2017-09-24 13:33:51,2017-09-24 13:47:24,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,392,Jay St & Tech Pl,40.695065,-73.987167,20146,Subscriber,1997,male,""
422,2017-09-15 21:28:42,2017-09-15 21:35:44,3461,Murray St & Greenwich St,40.714851505262516,-74.011223316192627,328,Watts St & Greenwich St,40.72405549,-74.00965965,30720,Subscriber,1996,male,""
355,2018-03-01 18:16:55.145,2018-03-01 18:22:51.013,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3167,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,19975,Subscriber,1999,male,""
1045,2018-05-22 14:25:59.830,2018-05-22 14:43:25.413,3565,36 Ave & 10 St,40.7614376,-73.9411265,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,29402,Customer,1998,male,""
2939,2015-10-21 19:26:04,2015-10-21 20:15:04,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,503,E 20 St & Park Ave,40.73827428,-73.98751968,16485,Subscriber,1996,female,""
935,2014-10-27 17:19:26,2014-10-27 17:35:01,500,Broadway & W 51 St,40.76228826,-73.98336183,486,Broadway & W 29 St,40.7462009,-73.98855723,19483,Subscriber,1950,female,""
866,2014-10-20 07:07:54,2014-10-20 07:22:20,394,E 9 St & Avenue C,40.72521311,-73.97768752,254,W 11 St & 6 Ave,40.73532427,-73.99800419,19769,Subscriber,1946,male,""
1912,2017-10-14 22:50:00,2017-10-14 23:21:53,3336,E 97 St & Madison Ave,40.787801,-73.953559,457,Broadway & W 58 St,40.76695317,-73.98169333,31464,Subscriber,1999,male,""
905,2016-04-29 09:40:35,2016-04-29 09:55:41,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,491,E 24 St & Park Ave S,40.74096374,-73.98602213,18902,Subscriber,1949,female,""
1729,2017-07-21 16:07:01,2017-07-21 16:35:51,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,307,Canal St & Rutgers St,40.71427487,-73.98990025,27021,Subscriber,1998,female,""
269,2013-10-20 12:15:14,2013-10-20 12:19:43,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,503,E 20 St & Park Ave,40.73827428,-73.98751968,20070,Subscriber,1952,female,""
2134,2015-11-25 15:25:39,2015-11-25 16:01:13,503,E 20 St & Park Ave,40.73827428,-73.98751968,503,E 20 St & Park Ave,40.73827428,-73.98751968,17298,Subscriber,1998,male,""
